814|2
815|2
816|2
817|2
818|2
819|2
820|2
821|2
822|2
823|2
824|2
825|2
826|2
827|2
828|2
829|2
830|2
831|2
832|2
833|1
834|2
835|2
836|2
837|2
838|2
839|2
840|2
841|2
842|2
843|2
844|2
845|2
846|2
847|2
848|1
849|2
850|2
851|2
852|2
853|2
854|2
855|2
856|2
857|1
858|2
859|2
860|2
861|2
862|2
863|2
864|2
865|2
866|2
867|2
868|1
869|1
870|2
871|2
872|2
873|2
874|2
875|2
876|2
877|2
878|2
879|2
880|1
881|1
882|2
883|2
884|2
885|1
886|1
887|1
888|1
889|1
890|1
891|1
892|1
893|1
894|1
895|1
896|1
897|1
898|1
899|1
900|1
901|1
902|1
903|1
904|1
905|1
906|2
907|1
908|1
909|2
910|1
911|2
912|1
913|2
914|1
915|2
916|2
917|2
918|2
919|2
920|1
921|1
922|1
923|1
924|1
925|1
926|1
927|1
928|1
929|1
930|1
931|1
932|1
933|1
934|1
935|1
936|1
937|1
938|1
939|1
940|2
941|1
942|1
943|2
944|1
945|1
946|2
947|2
948|2
949|2
950|2
951|2
952|2
953|2
954|2
955|2
956|2
957|2
958|2
959|2
960|2
961|2
962|2
963|2
964|2
965|1
966|2
967|2
968|2
969|2
970|2
971|2
972|1
973|1
974|2
975|2
976|2
977|2
978|2
979|2
980|2
981|2
982|2
983|2
984|2
985|1
986|1
987|2
988|2
989|2
990|2
991|2
992|2
993|1
994|1
995|1
996|1
997|2
998|2
999|2
1000|1
1001|2
1002|2
1003|2
1004|2
1005|2
1006|1
1007|2
1008|1
1009|2
1010|2
1011|2
1012|2
1013|2
1014|1
1015|1
1016|1
1017|2
1018|2
1019|2
1020|1
1021|1
1022|1
1023|1
1024|1
1025|1
1026|1
1027|1
1028|1
1029|1
1030|1
1031|1
1032|1
1033|1
1034|1
1035|1
1036|1
1037|1
1038|1
1039|2
1040|1
1041|2
1042|1
1043|1
1044|1
1045|1
1046|1
1047|1
1048|1
1049|1
1050|1
1051|1
1052|2
1053|2
1054|2
1055|2
1056|2
1057|2
1058|1
1059|1
1060|1
1061|1
1062|1
1063|2
1064|2
1065|2
1066|2
1067|2
1068|2
1069|2
1070|2
1071|2
1072|1
1073|1
1074|1
1075|1
1076|2
1077|2
1078|2
1079|1
1080|1
1081|1
1082|1
1083|1
1084|1
1085|1
1086|1
1087|1
1088|1
1089|1
1090|1
1091|1
1092|2
1093|2
1094|2
1095|1
1096|2
1097|2
1098|2
1099|2
1100|2
1101|2
1102|2
1103|2
1104|2
1105|2
1106|2
1107|2
1108|2
1109|2
1110|2
1111|2
1112|2
1113|2
1114|2
1115|2
1116|2
1117|2
1118|1
1119|1
1120|1
1121|1
1122|1
1123|1
1124|1
1125|1
1126|1
1127|1
1128|1
1129|2
1130|1
1131|1
1132|1
1133|1
1134|1
1135|1
1136|1
1137|1
1138|1
1139|1
1140|1
1141|1
1142|1
1143|1
1144|1
1145|1
1146|1
1147|1
1148|1
1149|1
1150|2
1151|2
1152|2
1153|2
1154|2
1155|2
1156|2
1157|1
1158|1
1159|1
1160|1
1161|2
1162|2
1163|2
1164|1
1165|1
1166|1
1167|1
1168|1
1169|1
1170|1
1171|1
1172|1
1173|1
1174|1
1175|1
1176|1
1177|1
1178|2
1179|2
1180|2
1181|2
1182|2
1183|2
1184|2
1185|2
1186|2
1187|1
1188|1
1189|1
1190|1
1191|1
1192|1
1193|2
1194|2
1195|2
1196|2
1197|2
1198|2
1199|2
1200|2
1201|2
1202|2
1203|2
1204|2
1205|1
1206|2
1207|2
1208|2
1209|1
1210|1
1211|2
1212|1
1213|2
1214|2
1215|2
1216|2
1217|2
1218|2
1219|2
1220|2
1221|2
1222|2
1223|2
1224|2
1225|2
1226|2
1227|2
1228|2
1229|2
1230|2
1231|2
1232|2
1233|2
1234|2
1235|2
1236|2
1237|2
1238|2
1239|2
1240|2
1241|2
1242|1
1243|1
1244|1
1245|1
1246|1
1247|2
1248|2
1249|2
1250|2
1251|2
1252|2
1253|2
1254|2
1255|2
1256|2
1257|2
1258|2
1259|2
1260|2
1261|1
1262|1
1263|1
1264|1
1265|1
1266|1
1267|1
1268|1
1269|1
1270|1
1271|1
1272|1
1273|1
1274|1
1275|1
1276|2
1277|2
1278|2
1279|1
1280|1
1281|1
1282|1
1283|1
1284|1
1285|1
1286|1
1287|1
1288|1
1289|1
1290|2
1291|2
1292|2
1293|2
1294|2
1295|2
1296|1
1297|2
1298|2
1299|2
1300|2
1301|1
1302|2
1303|2
1304|1
1305|2
1306|2
1307|2
1308|2
1309|2
1310|2
1311|2
1312|2
1313|2
1314|1
1315|2
1316|1
1317|2
1318|1
1319|2
1320|1
1321|2
1322|2
1323|1
1324|2
1325|2
1326|2
1327|2
1328|2
1329|2
1330|1
1331|1
1332|1
1333|2
1334|1
1335|2
1336|1
1337|2
1338|2
1339|1
1340|1
1341|1
1342|1
1343|1
1344|1
1345|1
1346|1
1347|1
1348|1
1349|1
1350|1
1351|1
1352|1
1353|1
1354|1
1355|1
1356|1
1357|1
1358|1
1359|1
1360|1
1361|1
1362|2
1363|2
1364|2
1365|1
1366|1
1367|1
1368|1
1369|1
1370|2
1371|2
1372|2
1373|2
1374|2
1375|2
1376|1
1377|1
1378|1
1379|1
1380|1
1381|1
1382|2
1383|1
1384|1
1385|1
1386|1
1387|1
1388|2
1389|1
1390|1
1391|1
1392|1
1393|1
1394|1
1395|1
1396|1
1397|1
1398|1
1399|1
1400|1
1401|1
1402|1
1403|1
1404|1
1405|1
1406|1
1407|1
1408|1
1409|1
1410|2
1411|2
1412|2
1413|2
1414|2
1415|2
1416|2
1417|2
1418|2
1419|1
1420|1
1421|1
1422|1
1423|1
1424|2
1425|2
1426|2
1427|2
1428|2
1429|2
1430|1
1431|2
1432|2
1433|2
1434|2
1435|2
1436|1
1437|1
1438|2
1439|2
1440|2
1441|1
1442|2
1443|2
1444|2
1445|2
1446|2
1447|2
1448|2
1449|2
1450|2
1451|2
1452|2
1453|2
1454|2
1455|2
1456|2
1457|2
1458|2
1459|2
1460|2
1461|2
1462|2
1463|2
1464|1
1465|2
1466|2
1467|2
1468|1
1469|1
1470|1
1471|1
