alarm_key|data_source_id|alarm_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|alarmcreationtime|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|lastmodifieddate|lastmodifiedtimestamp|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|l_minute|l_second|l_time_key|classname|category|displayname|location|description|source|eventtype|eventcount|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|timetoclose|count
2603|172.25.124.232|247746|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 01:02:28|27|8|3|2015|35|2015|1|2|28|3749|2015-08-27|2015-08-27 04:51:54|27|8|3|2015|35|2015|4|51|54|17515|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9f|Unknown|Rogue AP 'f4:ea:67:13:14:9f' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9f|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|13766|1
3084|172.25.124.232|247521|0|185342|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:15:42|27|8|3|2015|35|2015|1|15|42|4543|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:cc|Unknown|Rogue AP 'c8:f9:f9:5a:f6:cc' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:cc|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:cc|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|20189|1
3077|172.25.124.232|247522|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:31:41|27|8|3|2015|35|2015|3|31|41|12702|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c2|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c2' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c2|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|12030|1
3078|172.25.124.232|247435|0|185344|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:25:27|27|8|3|2015|35|2015|1|25|27|5128|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:29:d3:d1|Unknown|Rogue AP 'c8:f9:f9:29:d3:d1' is no longer detected on the network. |RogueAp!c8:f9:f9:29:d3:d1|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:29:d3:d1|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|19604|1
3104|172.25.124.232|247751|0|185342|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:33:12|27|8|3|2015|35|2015|1|33|12|5593|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:ed|Unknown|Rogue AP '04:c5:a4:66:ef:ed' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:ed|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:ed|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|19139|1
3093|172.25.124.232|247737|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:32:42|27|8|3|2015|35|2015|3|32|42|12763|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:ee|Unknown|Rogue AP '04:c5:a4:66:ef:ee' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:ee|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:ee|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11969|1
3095|172.25.124.232|247754|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:32:42|27|8|3|2015|35|2015|3|32|42|12763|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:ef|Unknown|Rogue AP '04:c5:a4:66:ef:ef' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:ef|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:ef|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11969|1
3086|172.25.124.232|247460|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:44:42|27|8|3|2015|35|2015|3|44|42|13483|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2f|Unknown|Rogue AP 'f4:ea:67:0a:c9:2f' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2f|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11249|1
3087|172.25.124.232|247461|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:41:42|27|8|3|2015|35|2015|3|41|42|13303|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2e|Unknown|Rogue AP 'f4:ea:67:0a:c9:2e' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2e|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11429|1
3088|172.25.124.232|247462|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:05:42|27|8|3|2015|35|2015|3|5|42|11143|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2d|Unknown|Rogue AP 'f4:ea:67:0a:c9:2d' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2d|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2d|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|13589|1
3089|172.25.124.232|247463|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:35:42|27|8|3|2015|35|2015|3|35|42|12943|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2c|Unknown|Rogue AP 'f4:ea:67:0a:c9:2c' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2c|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11789|1
3079|172.25.124.232|247727|0|185342|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:39:12|27|8|3|2015|35|2015|1|39|12|5953|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:ce|Unknown|Rogue AP 'c8:f9:f9:5a:f6:ce' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:ce|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:ce|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|18779|1
3080|172.25.124.232|247728|0|185342|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:39:12|27|8|3|2015|35|2015|1|39|12|5953|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:cd|Unknown|Rogue AP 'c8:f9:f9:5a:f6:cd' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:cd|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:cd|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|18779|1
3034|172.25.124.232|247733|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 00:24:28|27|8|3|2015|35|2015|0|24|28|1469|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:b9:61:7b|Unknown|Rogue AP '08:cc:68:b9:61:7b' is no longer detected on the network. |RogueAp!08:cc:68:b9:61:7b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!08:cc:68:b9:61:7b|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|23263|1
3024|172.25.124.232|247576|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:22:12|27|8|3|2015|35|2015|3|22|12|12133|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:3c|Unknown|Rogue AP 'f4:ea:67:0b:00:3c' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:3c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:00:3c|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|12599|1
3026|172.25.124.232|247589|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:20:57|27|8|3|2015|35|2015|3|20|57|12058|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:31|Unknown|Rogue AP 'f4:ea:67:0b:00:31' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:31|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:00:31|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|12674|1
3027|172.25.124.232|247594|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:23:27|27|8|3|2015|35|2015|3|23|27|12208|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:32|Unknown|Rogue AP 'f4:ea:67:0b:00:32' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:32|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:00:32|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|12524|1
3010|172.25.124.232|247705|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:21:12|27|8|3|2015|35|2015|3|21|12|12073|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP 00:3a:98:08:77:6b|Unknown|Rogue AP '00:3a:98:08:77:6b' is no longer detected on the network. |RogueAp!00:3a:98:08:77:6b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!00:3a:98:08:77:6b|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|12659|1
3066|172.25.124.232|247451|0|185342|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:42:11|27|8|3|2015|35|2015|1|42|11|6132|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:59:a2|Unknown|Rogue AP 'f4:ea:67:0b:59:a2' is no longer detected on the network. |RogueAp!f4:ea:67:0b:59:a2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:59:a2|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|18600|1
3047|172.25.124.232|247743|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:37:42|27|8|3|2015|35|2015|3|37|42|13063|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9e|Unknown|Rogue AP 'f4:ea:67:13:14:9e' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9e|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11669|1
3046|172.25.124.232|247735|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:46:28|27|8|3|2015|35|2015|3|46|28|13589|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9d|Unknown|Rogue AP 'f4:ea:67:13:14:9d' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9d|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9d|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11143|1
3045|172.25.124.232|247734|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 03:25:42|27|8|3|2015|35|2015|3|25|42|12343|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|12389|1
3042|172.25.124.232|247746|0|185344|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:02:28|27|8|3|2015|35|2015|1|2|28|3749|2015-08-27|2015-08-27 06:52:11|27|8|3|2015|35|2015|6|52|11|24732|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9f|Unknown|Rogue AP 'f4:ea:67:13:14:9f' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9f|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|20983|1
3472|172.25.124.232|247696|0|185342|5|Cleared|3|Minor|2015-08-27|2015-08-27 05:51:11|27|8|3|2015|35|2015|5|51|11|21072|2015-08-27|2015-08-27 08:52:32|27|8|3|2015|35|2015|8|52|32|31953|RogueApAlert|Adhoc Rogue|Adhoc Rogue44:6d:57:36:4b:d3|Unknown|Adhoc Rogue '44:6d:57:36:4b:d3' is no longer detected on the network. |RogueAp!44:6d:57:36:4b:d3|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!44:6d:57:36:4b:d3|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|10881|1
3537|172.25.124.232|247525|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 05:35:27|27|8|3|2015|35|2015|5|35|27|20128|2015-08-27|2015-08-27 08:52:32|27|8|3|2015|35|2015|8|52|32|31953|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c1|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c1' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c1|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c1|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11825|1
3546|172.25.124.232|247524|0|185344|5|Cleared|3|Minor|2015-08-27|2015-08-27 05:34:27|27|8|3|2015|35|2015|5|34|27|20068|2015-08-27|2015-08-27 08:52:32|27|8|3|2015|35|2015|8|52|32|31953|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c0|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c0' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c0|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|11885|1
3536|172.25.124.232|247435|0|185344|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:25:27|27|8|3|2015|35|2015|1|25|27|5128|2015-08-27|2015-08-27 08:52:32|27|8|3|2015|35|2015|8|52|32|31953|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:29:d3:d1|Unknown|Rogue AP 'c8:f9:f9:29:d3:d1' is no longer detected on the network. |RogueAp!c8:f9:f9:29:d3:d1|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:29:d3:d1|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|26825|1
3539|172.25.124.232|247522|0|185344|5|Cleared|5|Cleared|2015-08-27|2015-08-27 03:31:41|27|8|3|2015|35|2015|3|31|41|12702|2015-08-27|2015-08-27 08:52:32|27|8|3|2015|35|2015|8|52|32|31953|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c2|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c2' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c2|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|19251|1
3525|172.25.124.232|247451|0|185342|5|Cleared|5|Cleared|2015-08-27|2015-08-27 01:42:11|27|8|3|2015|35|2015|1|42|11|6132|2015-08-27|2015-08-27 08:52:32|27|8|3|2015|35|2015|8|52|32|31953|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:59:a2|Unknown|Rogue AP 'f4:ea:67:0b:59:a2' is no longer detected on the network. |RogueAp!f4:ea:67:0b:59:a2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:59:a2|172.25.124.196|Nms|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|25821|1
